frame,track_id,class_name,confidence,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1434,1,marine mammal,0.626953125,38,-3319,-42.8,-3582.1,120.6,-3054.6
1440,1,marine mammal,0.5341474413871765,39,-3340,-48.7,-3598.2,128.0,-3080.4
1443,1,marine mammal,0.6631717681884766,49,-3356,-26.5,-3607.6,126.1,-3104.3
1446,1,marine mammal,0.7836500406265259,65,-3359,-7.0,-3619.6,137.6,-3096.0
1449,1,marine mammal,0.8474346399307251,58,-3362,-29.9,-3625.3,146.1,-3099.4
1452,1,marine mammal,0.9105236530303955,62,-3372,-26.1,-3635.6,151.4,-3107.0
1455,1,marine mammal,0.8539999127388,69,-3381,-23.5,-3643.9,161.5,-3115.9
1458,1,marine mammal,0.7823435068130493,75,-3394,-13.9,-3656.7,165.3,-3129.8
1461,1,marine mammal,0.9000467658042908,85,-3408,5.9,-3672.4,164.3,-3142.9
1464,1,marine mammal,0.8790776133537292,87,-3415,5.2,-3678.5,169.4,-3151.7
1467,1,marine mammal,0.7007638812065125,81,-3426,-12.2,-3691.7,175.2,-3159.5
1470,1,marine mammal,0.7465161681175232,84,-3442,-2.4,-3703.9,170.4,-3178.3
1473,1,marine mammal,0.7823620438575745,100,-3451,21.6,-3715.8,178.4,-3183.9
1476,1,marine mammal,0.9227713346481323,92,-3461,-0.6,-3727.4,186.0,-3194.5
1479,1,marine mammal,0.9163612127304077,98,-3474,7.2,-3737.4,189.4,-3208.3
1482,1,marine mammal,0.8234899640083313,100,-3487,8.7,-3752.4,191.2,-3220.7
1485,1,marine mammal,0.8034162521362305,105,-3499,17.4,-3765.6,195.2,-3230.1
1488,1,marine mammal,0.8744414448738098,104,-3510,11.6,-3775.8,197.6,-3242.8
1491,1,marine mammal,0.8356961607933044,108,-3521,17.9,-3784.0,199.0,-3256.8
1494,1,marine mammal,0.6112630367279053,114,-3536,25.5,-3797.8,203.3,-3274.0
1497,1,marine mammal,0.8117386102676392,115,-3547,24.5,-3808.9,207.3,-3283.2
1500,1,whale,0.49446961283683777,110,-3582,35.4,-3817.7,186.3,-3344.7
1503,1,marine mammal,0.7737271785736084,120,-3571,40.8,-3827.9,200.3,-3311.5
1506,1,marine mammal,0.9408249855041504,122,-3577,27.0,-3844.1,217.0,-3308.7
1509,1,marine mammal,0.927483856678009,124,-3586,30.9,-3851.8,217.6,-3318.6
1512,1,marine mammal,0.9203585386276245,131,-3599,41.2,-3863.1,221.6,-3333.5
1515,1,marine mammal,0.8746551871299744,140,-3611,53.5,-3877.8,227.5,-3343.1
1518,1,marine mammal,0.9288873672485352,132,-3622,31.7,-3888.6,234.3,-3353.2
1521,1,marine mammal,0.7430924773216248,135,-3627,34.5,-3893.3,237.0,-3359.5
1524,1,marine mammal,0.8468395471572876,139,-3638,40.9,-3903.7,238.2,-3370.1
1527,1,marine mammal,0.9136835336685181,144,-3649,44.9,-3914.1,242.8,-3381.3
1530,1,marine mammal,0.6522483825683594,146,-3659,49.0,-3924.3,243.0,-3391.6
1533,1,marine mammal,0.72322678565979,148,-3673,51.6,-3934.7,247.2,-3408.7
1539,1,whale,0.34559643268585205,142,-3752,58.8,-3954.8,226.1,-3549.9
1542,1,marine mammal,0.6267852187156677,157,-3701,59.8,-3964.7,256.4,-3436.8
1545,1,marine mammal,0.5291134715080261,163,-3711,60.8,-3975.1,267.4,-3445.8
1548,1,marine mammal,0.6141180992126465,163,-3724,65.4,-3987.5,260.8,-3458.2
1551,1,marine mammal,0.35181760787963867,167,-3732,69.6,-3993.9,265.6,-3468.2
1554,1,whale,0.49133339524269104,156,-3760,74.5,-4005.0,237.5,-3514.4
1557,1,marine mammal,0.670505702495575,175,-3755,76.6,-4019.9,274.1,-3489.3
1560,1,marine mammal,0.41325029730796814,180,-3759,79.9,-4024.3,280.7,-3493.2
1563,1,marine mammal,0.5528530478477478,183,-3773,79.3,-4037.3,288.7,-3507.5
1566,1,marine mammal,0.7681347727775574,188,-3781,83.4,-4043.2,294.2,-3517.8
1572,1,marine mammal,0.34914907813072205,236,-3803,88.4,-4069.4,385.7,-3533.8
1596,1,marine mammal,0.44622838497161865,217,-3836,89.3,-4106.7,346.0,-3564.0
1623,1,marine mammal,0.5532679557800293,204,-3866,99.9,-4140.1,309.0,-3591.6
1629,1,marine mammal,0.25370460748672485,225,-3877,113.2,-4152.5,337.4,-3601.2
1632,1,marine mammal,0.44196438789367676,239,-3885,115.8,-4164.2,363.5,-3605.7
1635,1,marine mammal,0.30073535442352295,226,-3893,119.2,-4169.0,332.8,-3616.5
1638,1,whale,0.3172417879104614,229,-3965,126.6,-4178.1,332.5,-3750.4
1641,1,marine mammal,0.49137917160987854,235,-3953,130.5,-4183.9,339.8,-3719.9
1644,1,marine mammal,0.36373451352119446,244,-3918,144.3,-4191.5,344.9,-3643.5
1650,1,whale,0.2807055115699768,254,-3971,157.2,-4208.2,351.2,-3733.5
1653,1,marine mammal,0.502994954586029,258,-3934,155.7,-4215.8,362.3,-3650.8
1656,1,marine mammal,0.5694601535797119,263,-3961,162.9,-4223.9,365.5,-3697.3
1659,1,whale,0.24424169957637787,270,-3963,175.6,-4229.2,366.5,-3696.3
1662,1,marine mammal,0.35363438725471497,278,-3974,179.5,-4242.6,376.9,-3703.6
1665,1,whale,0.3037247657775879,279,-3977,176.8,-4247.0,382.4,-3706.5
1668,1,whale,0.23391717672348022,278,-3980,171.8,-4246.9,385.6,-3712.4
1671,1,marine mammal,0.4898967444896698,277,-3979,166.6,-4247.0,388.4,-3708.9
1674,1,marine mammal,0.3882444202899933,270,-3980,147.7,-4254.3,394.3,-3705.2
1677,1,marine mammal,0.38034844398498535,266,-3982,134.0,-4262.9,399.5,-3699.4
1683,1,marine mammal,0.2880777418613434,301,-3983,186.7,-4268.2,415.2,-3695.9
1692,1,marine mammal,0.2930052578449249,306,-3990,191.7,-4283.4,422.4,-3694.6
1707,1,marine mammal,0.37845414876937866,314,-4008,215.5,-4277.3,412.8,-3739.0
1710,1,marine mammal,0.3241892158985138,319,-4021,218.1,-4280.1,420.0,-3759.8
1713,1,marine mammal,0.25370949506759644,322,-4029,222.8,-4290.8,421.2,-3766.8
1725,1,marine mammal,0.37331607937812805,347,-4055,225.6,-4317.7,470.7,-3790.5
1845,1,marine mammal,0.7140580415725708,282,-4497,170.3,-4752.8,394.4,-4239.8
1848,1,marine mammal,0.5499802827835083,279,-4515,169.0,-4768.3,389.8,-4260.7
1851,1,marine mammal,0.44502967596054077,279,-4517,168.1,-4774.0,392.2,-4259.2
1854,1,marine mammal,0.5992755889892578,264,-4555,165.2,-4785.4,363.3,-4324.0
1857,1,marine mammal,0.4070601761341095,273,-4553,165.7,-4792.3,381.9,-4313.8
1860,1,marine mammal,0.5746139287948608,285,-4544,165.5,-4798.2,404.4,-4288.4
1863,1,marine mammal,0.5493631958961487,282,-4553,159.7,-4807.6,405.6,-4296.6
1866,1,marine mammal,0.563457727432251,257,-4591,155.8,-4822.3,358.2,-4358.4
1872,1,marine mammal,0.5905006527900696,286,-4585,156.7,-4838.5,415.3,-4331.2
1875,1,marine mammal,0.5469720959663391,283,-4590,154.8,-4845.4,412.2,-4333.5
1878,1,marine mammal,0.7683765888214111,284,-4600,155.9,-4856.2,412.7,-4344.2
1881,1,marine mammal,0.7637687921524048,282,-4606,151.5,-4862.5,412.6,-4348.3
1884,1,marine mammal,0.8708105683326721,283,-4613,149.8,-4872.9,415.4,-4352.1
1887,1,marine mammal,0.7946841716766357,283,-4620,148.1,-4876.9,419.2,-4361.8
1890,1,marine mammal,0.6963169574737549,283,-4627,146.7,-4881.3,419.3,-4371.4
1893,1,marine mammal,0.6551453471183777,285,-4633,148.8,-4888.0,421.7,-4378.2
1896,1,marine mammal,0.7313725352287292,284,-4646,145.8,-4898.2,422.6,-4392.4
1899,1,marine mammal,0.6781367063522339,284,-4651,145.0,-4905.5,422.7,-4395.5
1902,1,marine mammal,0.6482113003730774,282,-4661,144.6,-4911.5,420.2,-4411.0
1905,1,marine mammal,0.43100619316101074,282,-4672,141.8,-4923.5,422.2,-4419.7
1908,1,marine mammal,0.5905380249023438,279,-4681,138.6,-4932.1,419.9,-4430.7
1911,1,marine mammal,0.7568691372871399,256,-4708,134.7,-4937.4,377.8,-4476.9
1914,1,marine mammal,0.7691516876220703,254,-4716,137.2,-4941.5,370.7,-4489.1
1917,1,marine mammal,0.7274848818778992,251,-4722,133.3,-4950.6,369.7,-4491.1
1920,1,marine mammal,0.2734595537185669,277,-4715,133.6,-4959.3,422.5,-4469.9
1923,1,marine mammal,0.8347163796424866,274,-4716,128.6,-4966.7,419.4,-4465.5
1926,1,marine mammal,0.9192496538162231,271,-4727,127.8,-4971.7,415.7,-4481.9
1929,1,marine mammal,0.9048475027084351,275,-4731,128.9,-4979.9,422.6,-4481.8
1932,1,marine mammal,0.5250931978225708,274,-4736,125.7,-4985.0,422.9,-4486.0
1935,1,marine mammal,0.6906279921531677,269,-4751,124.0,-4991.3,414.0,-4510.3
1938,1,marine mammal,0.9783293604850769,271,-4754,124.6,-5001.2,419.0,-4506.7
1941,1,marine mammal,0.8646652698516846,267,-4771,122.3,-5009.9,413.4,-4530.5
1944,1,marine mammal,0.9000088572502136,262,-4779,119.2,-5016.2,406.0,-4540.9
1947,1,marine mammal,0.9014458656311035,264,-4784,115.1,-5023.1,413.2,-4543.4
1950,1,marine mammal,0.7635223865509033,265,-4793,114.3,-5031.4,415.7,-4554.1
1953,1,marine mammal,0.7908515334129333,269,-4798,114.2,-5036.9,424.7,-4557.7
1956,1,marine mammal,0.8738400936126709,261,-4815,111.5,-5042.5,412.5,-4587.4
1959,1,marine mammal,0.8704273700714111,256,-4822,113.3,-5051.8,400.8,-4590.0
1962,1,whale,0.5740114450454712,228,-4849,108.6,-5056.4,347.7,-4641.4
1965,1,marine mammal,0.5135717391967773,225,-4865,104.7,-5063.8,344.6,-4664.2
1968,1,marine mammal,0.9369942545890808,226,-4853,101.6,-5071.7,350.1,-4632.4
1971,1,marine mammal,0.796658992767334,236,-4849,101.9,-5074.4,370.6,-4622.0
1974,1,marine mammal,0.4423184394836426,222,-4878,99.9,-5076.1,344.8,-4678.0
1977,1,marine mammal,0.9458557367324829,245,-4846,94.1,-5080.0,396.2,-4611.4
1986,1,marine mammal,0.47275763750076294,244,-4874,93.1,-5112.7,396.5,-4634.7
1989,1,marine mammal,0.6727834343910217,244,-4881,94.0,-5115.6,396.2,-4644.8
1992,1,marine mammal,0.957312285900116,247,-4887,94.2,-5126.2,400.4,-4646.5
1995,1,marine mammal,0.610106885433197,249,-4894,97.3,-5135.7,402.2,-4652.5
1998,1,marine mammal,0.40297752618789673,249,-4904,98.2,-5146.6,401.5,-4660.4
2001,1,marine mammal,0.3073980212211609,231,-4940,100.9,-5154.9,362.1,-4723.9
2013,1,marine mammal,0.4681684076786041,237,-4955,96.7,-5186.8,380.0,-4720.5
2016,1,marine mammal,0.4444955587387085,248,-4948,94.5,-5195.8,400.9,-4698.2
2019,1,marine mammal,0.7910155057907104,244,-4949,93.7,-5197.8,396.0,-4698.9
2022,1,marine mammal,0.7519791722297668,242,-4954,91.4,-5200.3,394.5,-4705.3
2025,1,marine mammal,0.7504743337631226,240,-4958,91.1,-5203.1,389.2,-4713.8
2031,1,marine mammal,0.5412229895591736,215,-4991,95.0,-5215.2,334.9,-4765.3
2034,1,whale,0.5544933080673218,205,-5016,99.1,-5222.5,310.7,-4808.9
2037,1,marine mammal,0.812257707118988,234,-4983,96.1,-5228.9,372.6,-4736.5
2040,1,marine mammal,0.5565363168716431,233,-4986,95.5,-5231.8,371.2,-4739.5
2043,1,marine mammal,0.5764040946960449,232,-4986,92.5,-5234.1,373.1,-4736.1
2046,1,whale,0.4844503104686737,198,-5034,95.6,-5238.2,302.4,-4828.6
2049,1,marine mammal,0.2803671360015869,201,-5036,94.2,-5247.3,308.3,-4823.2
2052,1,whale,0.6360465288162231,200,-5040,90.3,-5252.1,312.3,-4827.5
2055,1,whale,0.6063065528869629,206,-5029,93.9,-5257.7,319.1,-4800.0
2058,1,marine mammal,0.7888779640197754,212,-5025,94.5,-5263.3,330.8,-4785.5
2061,1,marine mammal,0.28805503249168396,207,-5031,92.9,-5270.8,322.3,-4790.7
2073,1,marine mammal,0.401451051235199,226,-5034,92.5,-5284.2,361.2,-4781.8
2076,1,marine mammal,0.35261270403862,228,-5038,95.2,-5287.9,362.9,-4786.9
2082,1,marine mammal,0.34216398000717163,231,-5065,102.3,-5298.7,358.9,-4831.5
2085,1,marine mammal,0.6994134187698364,236,-5054,101.3,-5302.2,371.2,-4805.9
2088,1,marine mammal,0.5203482508659363,239,-5056,100.9,-5307.4,378.0,-4802.1
2091,1,marine mammal,0.3324155807495117,240,-5066,99.1,-5315.3,380.3,-4817.0
2094,1,marine mammal,0.45145779848098755,246,-5068,108.3,-5323.6,385.3,-4811.9
2097,1,marine mammal,0.25504493713378906,259,-5077,128.1,-5335.5,391.8,-4817.4
2103,1,marine mammal,0.30693528056144714,258,-5114,122.9,-5354.9,394.6,-4872.0
2112,1,marine mammal,0.30653393268585205,267,-5130,138.8,-5381.9,396.0,-4876.0
2115,1,marine mammal,0.49257808923721313,278,-5121,138.9,-5388.6,418.0,-4852.3
2118,1,marine mammal,0.8543266654014587,262,-5142,136.6,-5396.3,387.6,-4886.7
2121,1,marine mammal,0.7459424138069153,263,-5145,126.9,-5408.3,400.4,-4879.8
2124,1,marine mammal,0.9301732182502747,264,-5142,122.6,-5409.7,406.6,-4873.2
2127,1,marine mammal,0.901357889175415,267,-5145,117.7,-5420.6,417.5,-4867.4
2130,1,marine mammal,0.6958996057510376,270,-5146,125.6,-5428.2,414.1,-4863.4
2133,1,marine mammal,0.6822732090950012,283,-5148,144.8,-5433.7,423.1,-4860.8
2136,1,marine mammal,0.5764080882072449,284,-5156,150.1,-5441.7,417.6,-4870.2
2139,1,marine mammal,0.5798365473747253,291,-5157,167.0,-5444.6,416.4,-4868.4
2142,1,marine mammal,0.422625869512558,268,-5160,115.6,-5460.9,421.2,-4857.0
2145,1,marine mammal,0.37345820665359497,271,-5167,110.4,-5468.2,432.9,-4864.7
2148,1,marine mammal,0.6037550568580627,284,-5167,146.5,-5447.6,422.4,-4886.3
2151,1,marine mammal,0.353739470243454,292,-5163,197.3,-5435.1,388.5,-4889.5
